model,dataset,batch_size,lr,weight_decay,num_layers,shall_data_reupload,uniform_range,epochs,seed_value,i_prune_iter,i_epoch,loss_train,acc_train,acc_valid,loss_valid,remaining_weights,acc_test,loss_test,test_step,sum_train_params
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,0,0.6997932195663452,0.550000011920929,0.800000011920929,0.6227720379829407,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,1,0.5440126061439514,0.887499988079071,1.0,0.44923123717308044,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,2,0.3949069082736969,0.987500011920929,1.0,0.3571542501449585,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,3,0.34074151515960693,1.0,1.0,0.3226361572742462,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,4,0.3212328553199768,1.0,1.0,0.3172992169857025,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,5,0.3185690939426422,1.0,1.0,0.31599706411361694,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,6,0.3163629174232483,1.0,1.0,0.3150898814201355,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,7,0.31512191891670227,1.0,1.0,0.31457072496414185,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,8,0.31460413336753845,1.0,1.0,0.31419554352760315,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,9,0.31446608901023865,1.0,1.0,0.3141113221645355,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,10,0.31439048051834106,1.0,1.0,0.314156711101532,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,11,0.3143032491207123,1.0,1.0,0.31411856412887573,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,12,0.3143751323223114,1.0,1.0,0.31406843662261963,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,13,0.31427136063575745,1.0,1.0,0.31404009461402893,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,14,0.31429386138916016,1.0,1.0,0.3141186833381653,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,15,0.31430113315582275,1.0,1.0,0.31407010555267334,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,16,0.31432297825813293,1.0,1.0,0.3140312433242798,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,17,0.31439146399497986,1.0,1.0,0.31404146552085876,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,18,0.31417199969291687,1.0,1.0,0.3140096664428711,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,19,0.314230352640152,1.0,1.0,0.31402745842933655,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,20,0.3142084777355194,1.0,1.0,0.3140328526496887,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,21,0.3142146170139313,1.0,1.0,0.31401991844177246,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,22,0.3142586946487427,1.0,1.0,0.3140743672847748,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,23,0.3142296075820923,1.0,1.0,0.31407591700553894,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,24,0.31425273418426514,1.0,1.0,0.31406086683273315,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,25,0.31426459550857544,1.0,1.0,0.3140428066253662,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,26,0.3141988515853882,1.0,1.0,0.3140789270401001,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,27,0.3143024444580078,1.0,1.0,0.314078152179718,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,28,0.31443241238594055,1.0,1.0,0.3140639364719391,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,29,0.31425607204437256,1.0,1.0,0.31413400173187256,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,30,0.3142201602458954,1.0,1.0,0.3140140473842621,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,31,0.3141997754573822,1.0,1.0,0.3140407204627991,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,32,0.31416055560112,1.0,1.0,0.3140420913696289,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,33,0.3143545389175415,1.0,1.0,0.3140188157558441,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,34,0.3143678903579712,1.0,1.0,0.3139702379703522,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,35,0.3142404854297638,1.0,1.0,0.31401193141937256,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,36,0.31414496898651123,1.0,1.0,0.3139880299568176,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,37,0.314156711101532,1.0,1.0,0.3140028119087219,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,38,0.314357727766037,1.0,1.0,0.3139871656894684,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,39,0.31459400057792664,1.0,1.0,0.3140377104282379,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,40,0.314554363489151,1.0,1.0,0.31445568799972534,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,41,0.31437647342681885,1.0,1.0,0.3139785826206207,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,42,0.3143672049045563,1.0,1.0,0.31394603848457336,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,43,0.3142280578613281,1.0,1.0,0.3140057623386383,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,44,0.314150869846344,1.0,1.0,0.3139510154724121,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,45,0.31410446763038635,1.0,1.0,0.3139421045780182,100.0,0.4000000059604645,0.6896499395370483,16,184
VQC,2iris,11,0.14046032832955133,0.0002004341948131265,15,False,0.34099999999999997,50,0,0,46,0.3141784965991974,1.0,1.0,0.31399857997894287,100.0,0.4000000059604645,0.6896499395370483,16,184
